File Name,EUI,Floor Area,Common Area,Hours,Days,Calc Hours,Input Hours,Office,Shopping,BOH,Restaurant,Car Park,Others,Occupation Date,Audit Year,Number of Floors,Facade,Occupation Density,# Chillers,Chiller Capacity,Chiller COP,#AC Units,AC Capacity,LPD,Total Lighting Power (kW), Electricty Consumption last year ,Electricty Consumption 2 years ago,Electricy Consumption 3 years ago,Non-E 1,Non-E 2,Non-E 3,EUI 2 years ago,EUI 3 years ago,AC Last year,Lighting Last year,Lift Last year,Others Last year,Total,Central BS to Units,CWP,"Condenser Water Pumps
(W/l/s)",Heat Rejection Fan Performance,AC Fan Performance,Central Mechanical Fan Performance (W per L/s),Rated Lift Power (kW),Pumps (kW),Setpoint,Centralized,Central air-conditioning ,Cooling (for heat rejection),AHU,FCU,Unitary AC,Batch,Data Centre,Owner/Tenant,
EAes Form (30.1.2015)-2e.pdf,514.32,6073.90,1705.55,11,5,55.00,55.00,0.81,,0.19,,,,1983,,23,Non-curtain wall,,1,392.50,3.30,,,11.63,10.37,10.37,10.37,,,,,533.58,558.81,1589220.00,719462.16,351408.60,463852.44,3123943.20,0.50,,480.00,56.07,0.03,,30.00,8.00,25.00,1.00,0.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-2f.pdf,367.48,4216.57,1022.94,17,6,102.00,102.00,0.79,0.06,0.15,,,,1981,,24,Non-curtain wall,6.00,2,780.00,3.02,,,11.19,11.44,11.44,11.44,,,,,357.70,376.56,1063163.51,271866.07,157248.00,57220.02,1549497.60,0.68,443.79,,,0.48,1.11,40.00,16.00,25.50,1.00,1.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-2h.pdf,489.32,9004.04,2792.15,7.857142857,7,55.00,55.00,0.71,0.00,0.29,,,,1983,,25,Non-curtain wall,,3,1872.00,5.03,5.00,,8.19,22.88,22.88,22.88,,,,,515.50,563.49,3661339.43,318406.37,288900.00,137252.22,4405898.02,0.81,1101.19,500.00,9.03,1.71,0.51,115.00,22.00,25.50,1.00,1.00,FW,1,0,0,12,0,,
EAes Form (30.1.2015)-2i.pdf,396.00,15778.00,4895.91,8.642857143,7,60.50,60.50,0.62,0.16,0.22,,,,1976,,27,Non-curtain wall,,5,2481.00,3.55,,,2.15,10.54,10.54,10.54,,,,,405.00,424.00,4878816.00,250196.00,312745.00,813135.00,6254892.00,0.69,560.94,339.37,8.05,1.68,0.13,151.00,18.00,23.00,1.00,0.50,FW / A,0,1,0,12,0,,
EAes Form (30.1.2015)-2j.pdf,526.75,93803.00,27953.29,10.16666667,6,61.00,61.00,0.78,,0.12,,0.10,,1997,,55,Curtain wall,9.00,9,11075.00,2.79,18.00,,4.39,81.99,81.99,81.99,,,,,540.15,538.48,39935571.00,6284619.00,2379120.00,810979.00,49410289.00,0.75,510.87,,,2.83,0.88,1051.70,153.00,24.00,1.00,0.50,A,1,0,0,12,0,,
EAes Form (30.1.2015)-3a.pdf,467.95,58873.20,10008.44,16,7,112.00,112.00,0.56,0.23,0.09,0.04,,,1982,,17,Curtain wall,,9,8928.00,2.58,,,8.75,88.16,88.16,88.16,,,,,470.12,482.87,23347574.56,2228817.31,1197554.31,776047.42,27549993.60,0.69,916.67,,,0.93,1.16,362.00,55.00,25.00,1.00,0.50,A,0,1,0,12,0,,
EAes Form (30.1.2015)-3b.pdf,496.18,25118.20,6726.65,16,7,112.00,112.00,0.71,0.12,0.16,,,0.01,2009,,13,Curtain wall,,4,5102.00,5.61,4.00,,6.44,59.52,59.52,59.52,,,,,528.47,500.37,9665425.86,1366428.77,963144.00,468091.38,12463090.01,0.48,608.59,1111.75,82.74,0.81,0.73,245.00,720.50,,1.00,1.00,A,1,1,0,12,0,,
EAes Form (30.1.2015)-3c.pdf,523.66,3888.70,1123.83,12,7,84.00,84.00,0.60,0.24,0.15,,,,1976,,12,Non-curtain wall,,3,627.00,2.63,3.00,,8.66,9.73,9.73,9.73,,,,,563.09,558.16,1644748.31,194005.90,141912.00,55691.79,2036358.00,0.58,,,,,,30.00,8.80,24.00,1.00,0.50,A,1,0,0,12,0,,
EAes Form (30.1.2015)-3d.pdf,466.60,976.00,99.26,11,6,66.00,66.00,0.79,,0.20,,,0.01,1984,,8,Non-curtain wall,,2,99.00,2.62,,,14.20,6.59,6.59,6.59,,,,,462.02,458.96,321776.00,78034.00,47470.00,8120.00,455400.00,0.00,956.52,,,1548.78,,6.80,2.00,22.00,1.00,1.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-3f.pdf,500.51,10131.37,3109.32,7.357142857,7,51.50,51.50,0.68,,0.23,,0.04,,1984,,26,Non-curtain wall,12.00,4,1818.50,2.49,,,8.20,25.50,25.50,25.50,,,,,569.58,555.09,3737191.00,329603.00,851897.00,152125.00,5070816.00,0.70,777.89,122.22,4.13,26.63,1.56,162.50,30.00,23.00,1.00,1.00,FW / A,0,1,0,12,0,,
EAes Form (30.1.2015)-3g.pdf,560.06,212897.95,108279.90,9.571428571,7,67.00,67.00,0.41,0.24,0.22,0.02,0.11,,1990,,20,Non-curtain wall,,6,42194.00,5.49,21.00,,5.21,563.94,563.94,563.94,,,,,608.61,674.94,83654134.35,13452648.75,5842206.20,16286376.75,119235366.05,0.45,630.81,903.98,,2.26,,1362.00,345.00,25.50,1.00,0.50,SW,1,1,0,12,0,,
EAes Form (30.1.2015)-3h.pdf,308.99,5506.21,1563.21,13,7,91.00,91.00,0.59,0.30,0.10,,,,1980,,24,Non-curtain wall,8.00,1,390.39,2.79,2.00,,11.80,18.45,18.45,18.45,,,,,292.82,293.87,1057082.32,430898.83,85601.88,127758.97,1701342.00,0.43,611.11,,,0.50,1.08,20.10,15.31,25.50,1.00,1.00,A,0,1,0,12,0,,
EAes Form (30.1.2015)-3i.pdf,496.14,1916.98,427.87,12,6,72.00,72.00,0.67,0.18,0.16,,,,1966,,16,Non-curtain wall,,1,158.27,2.93,3.00,,9.86,4.22,4.22,4.22,,,,,503.42,505.93,705729.02,125828.64,63966.24,55560.10,951084.00,0.71,375.00,450.00,35.97,,1.42,26.80,8.00,,1.00,1.00,FW,0,1,0,12,0,,
EAes Form (30.1.2015)-3j.pdf,524.46,11898.17,0.00,8.928571429,7,62.50,62.50,0.75,,0.12,,0.13,,1985,,13,Non-curtain wall,,3,1403.00,2.94,14.00,,12.81,150.87,150.87,150.87,,,,,492.96,469.00,3897253.40,1345812.86,120597.12,876468.62,6240132.00,0.00,400.00,,,0.61,0.72,40.50,20.80,25.50,1.00,0.50,A,0,1,0,12,0,,
EAes Form (25.2.2015)(1)a.pdf,195.45,47511.50,18843.06,24,7,168.00,168,0.57,0.07,0.15,0.02,0.19,,2010,,34,Curtain wall,,0,0,,70,,4.69,63.35,,,,,,,205.35,128.01,6284887.70,1546580.60,1044939.10,409515.40,9285922.80,0.50,,466.06,8.29,,0.27,320.20,70.70,25.5,0.00,2+0,,0,0,1,13,0,,
EAes Form (25.2.2015)(1)b.pdf,140.87,4224.18,1814.71,24,7,168.00,168,0.66,0.07,0.26,0.01,,,1997,,26,Curtain wall,,0,0,,1,,7.19,9.85,,,,,,,159.04,159.50,77158.66,280627.03,189216.00,48078.32,595080.01,,,,,,,15.00,22.00,24,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(1)c.pdf,184.31,2954.00,1240.68,16,7,112.00,112,0.70,,0.30,,,,1988,,23,Curtain wall,,0,0,,4,,2.47,3.07,,,,,,,210.54,201.44,88301.00,89575.00,277517.00,89049.00,544442.00,0.00,,,,,0.20,11.00,14.00,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(1)d.pdf,70.10,1122.51,291.40,12,7,84.00,84,0.61,0.14,0.25,,,,1988,,16,Non-curtain wall,,0,0,,1,,3.88,1.13,,,,,,,80.50,80.86,14899.56,22660.75,28828.80,12299.69,78688.80,0.00,,,,,1.79,11.00,37.50,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(1)e.pdf,130.06,1625.22,552.57,15,7,105.00,105,0.93,0.04,0.02,,,,1990,,15,Curtain wall,15,0,0,,3,,6.25,3.45,,,,,,,135.50,147.84,78020.78,68106.10,39765.94,25488.38,211381.20,0.00,,,,,0.08,25.00,12.00,25,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(2)a.pdf,137.45,1495.07,354.33,14.57142857,7,102.00,102,0.71,0.07,0.22,,,,1990,,17,Non-curtain wall,3,0,0,,1,,6.59,3.54,,,,,,,138.79,148.54,15153.99,57636.85,100900.80,31799.42,205491.06,0.00,,,,,0.25,22.00,12.00,,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(2)b.pdf,84.28,3225.13,1181.69,12,7,84.00,84,0.72,0.07,0.20,,,0.01,1990,,27,Non-curtain wall,,0,0,,2,,4.01,4.74,,,,,,,103.02,92.95,39450.87,131800.50,74145.20,26407.43,271804.00,,,,,,0.39,22.00,3.75,25.5,0.00,0.0,,0,1,0,13,0,,
EAes Form (25.2.2015)(2)c.pdf,53.31,3764.00,402.00,7.142857143,7,50.00,76,0.63,0.23,0.10,,,,1991,,24,Curtain wall,6,0,0,,1,,5.94,2.39,,,,,,,55.57,66.44,11479.00,14528.00,26667.00,3069.00,55743.00,,,,,,,22.00,14.00,22,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(2)d.pdf,120.03,5071.29,1172.48,12,7,84.00,84,0.99,,0.01,,,,1991,,25,Non-curtain wall,,0,0,,2,,11.52,13.51,,,,,,,120.83,115.38,75361.48,298910.21,172377.98,62074.33,608724.00,0.00,,,,,,15.00,8.00,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(2)e.pdf,109.32,1383.80,502.73,12,7,84.00,84,0.68,0.07,0.24,,,0.01,1991,,16,Non-curtain wall,,0,0,,22,,5.67,2.85,,,,,,,110.17,113.24,0.00,73871.18,51105.60,26302.42,151279.20,0.00,,,,,1.67,10.00,10.40,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(3)a.pdf,119.04,1795.88,448.43,13.71428571,7,96.00,96,0.74,0.06,0.21,,,,1991,,22,Non-curtain wall,,0,0,,2,,3.91,1.75,,,,,,,121.90,115.44,27869.18,36191.58,93312.00,56400.89,213773.65,0.00,,,,,0.52,15.00,22.00,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(3)b.pdf,80.52,5594.00,1259.21,15.00,7.00,105.00,105.00,0.77,0.09,0.13,,,,1991,,25,Curtain wall,,0,0,,1,,6.25,7.87,,,,,,,80.36,80.61,73380.33,150851.00,141523.20,84656.67,450411.20,0.00,,,,,0.07,30.00,16.00,25.5,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(3)c.pdf,105.10,5731.85,1313.74,15.43,7.00,108.00,108.00,0.80,0.05,0.15,,,,1991,,26,Non-curtain wall,,0,0,,3,,6.62,8.69,,,,,,,102.77,103.41,117350.57,157408.72,197306.78,130333.93,602400.00,,,,,,0.05,30.00,23.00,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(3)d.pdf,115.16,3600.00,396.00,10.29,7.00,72.00,76.00,0.94,,0.06,,,,1991,,24,Curtain wall,,0,0,,2,,421.09,166.75,,,,,,,123.87,125.32,68119.20,236520.00,85147.20,24796.80,414583.20,0.00,,,,,,41.90,8.00,24.5,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(3)e.pdf,153.03,2787.00,953.43,12.00,7.00,84.00,84.00,0.77,0.04,0.18,,,,1991,,24,Non-curtain wall,,0,0,,2,,8.18,7.8,,,,,,,157.71,152.59,60729.00,214334.00,103784.00,47645.00,426492.00,0.00,,,,,0.13,22.00,16.00,24,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)a.pdf,143.68,3618.05,1118.34,17.43,7.00,122.00,122.00,0.79,0.05,0.16,,,,1992,,22,Non-curtain wall,,0,0,,2,,9.56,10.69,,,,,,,151.73,148.38,47574.69,267201.45,130301.08,74778.38,519855.60,0.00,,,,,0.05,22.00,16.80,,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)b.pdf,164.00,2619.00,969.03,12.00,7.00,84.00,84.00,0.56,0.08,0.37,,,,1992,,22,Curtain wall,,0,0,,3,,5,4.84,,,,,,,167.00,169.00,151508.00,112267.00,91980.00,55666.00,411421.00,0.00,,,,,,30.00,15.50,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(4)c.pdf,146.00,2636.00,896.24,12.00,7.00,84.00,84.00,0.62,0.04,0.34,,,,1992,,26,Window Wall,,0,0,,1,,8.6,7.81,,,,,,,137.00,146.00,50324.00,199225.00,91980.00,41943.00,383472.00,0.00,,,,,,22.00,16.00,,0.00,0.0,,0,0,0,13,0,,
EAes Form (25.2.2015)(4)d.pdf,138.45,1090.04,331.92,12.00,7.00,84.00,84.00,0.68,0.06,0.26,,,,1992,,12,Non-curtain wall,7,0,0,,2,,6.93,2.3,,,,,,,151.03,144.82,67327.00,57542.00,19476.00,6567.00,150912.00,0.00,,,,,0.17,9.50,2.95,24,0.00,0.0,,0,0,1,13,1,,
EAes Form (25.2.2015)(4)e.pdf,96.57,1770.00,920.40,11.00,7.00,77.00,77.00,0.57,,0.39,0.04,,,1992,,25,Non-curtain wall,,0,0,,1,,3.09,2.85,,,,,,,100.66,95.03,41262.00,74160.00,51892.00,3618.00,170932.00,0.00,,,,,,11.00,19.00,,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)f.pdf,62.03,7481.00,1496.20,9.43,7.00,66.00,76.00,0.75,,0.20,0.05,,,1994,,24,Non-curtain wall,5,0,0,,4,,10.07,15.1,,,,,,,58.68,60.52,,,,,0.00,0.00,,,,,,32.00,59.00,25,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)g.pdf,202.21,1516.74,556.49,12.00,7.00,84.00,84.00,0.64,0.06,0.28,0.00,0.00,0.02,1992,,23,Non-curtain wall,,0,0,,2,,9.81,5.46,,,,,,,200.08,206.41,53449.73,95188.77,87662.94,70399.36,306700.80,,,,,,0.26,19.00,11.80,,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)h.pdf,184.69,3630.54,1511.03,16.00,7.00,112.00,112.00,1.00,0.00,0.00,0.00,0.00,0.00,1992,,22,Non-curtain wall,13,0,0,,1,,9.55,11.64,,,,,,,188.50,188.59,46803.16,135782.81,384952.65,102993.78,670532.40,1.00,,,,,166.67,11.00,8.50,,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)i.pdf,123.53,2951.73,1099.81,12.00,7.00,84.00,84.00,0.66,0.10,0.24,0.00,0.00,0.00,1992,,22,Non-curtain wall,5,0,0,,22,,3.63,3.97,,,,,,,120.02,132.33,209764.34,68334.74,58968.00,27562.52,364629.60,0.00,,,,,1.11,15.00,13.00,25.5,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(4)j.pdf,118.02,1920.00,0.00,7.86,7.00,55.00,95.00,0.74,0.00,0.26,0.00,0.00,0.00,1992,,23,Non-curtain wall,15,0,0,,2,,3.78,2.76,,,,,,,120.69,117.27,77497.80,80175.96,50532.24,18396.00,226602.00,0.00,,,,,0.41,11.00,7.00,23,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(5)a.pdf,111.77,4941.21,1329.19,16.00,7.00,112.00,112.00,0.62,0.21,0.17,,0.00,0.00,1992,,24,Curtain wall,,0,0.00,,1,,6.81,9.05,,,,,,,112.99,121.75,63685.44,264966.81,136281.60,87360.15,552294.00,0.00,,,,,0.13,26.00,24.00,,0.00,n/a,,0,0,0,13,0,,
EAes Form (25.2.2015)(5)b.pdf,120.14,4877.10,1387.05,14.57,7.00,102.00,102.00,0.80,0.03,0.17,,,,,,30,Non-curtain wall,,0,0.00,,29,,6.13,8.5,,,,,,,116.67,118.30,233661.75,167187.20,126023.04,59068.01,585940.00,0.00,,,,,0.16,44.00,28.55,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(5)c.pdf,97.83,3825.60,470.17,10.29,7.00,72.00,76.00,0.61,0.05,0.17,0.17,,,1992,,22,Non-curtain wall,,0,0.00,,2,,40.4,8.28,,,,,,,100.54,99.41,74538.20,71967.40,211234.20,16516.30,374256.10,0.00,,,,,0.27,40.50,19.00,24,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(5)d.pdf,97.85,2265.90,763.83,6.86,7.00,48.00,76.00,0.50,0.19,0.17,,,0.15,1993,,20,Non-curtain wall,10,0,0.00,,1,,5.45,1.97,,,,,,,108.26,114.87,93312.00,61274.00,48476.00,18662.00,221724.00,0.00,,,,,,60.00,6.00,,0.00,n/a,,0,0,0,13,0,,
EAes Form (25.2.2015)(5)e.pdf,182.92,1675.00,275.37,9.43,7.00,66.00,76.00,0.57,0.02,0.25,0.16,,,1993,,15,Non-curtain wall,,1,7.90,2.32,,,10.48,2.88,,,,,,,189.80,183.74,50653.10,40549.20,210974.10,4219.48,306395.88,0.00,,,,,0.17,12.50,3.00,25,0.00,n/a,A,0,0,1,13,0,,
EAes Form (25.2.2015)(6)a.pdf,73.69,4351.88,1085.79,15.00,7.00,105.00,105.00,1.00,,,,,,1994,,27,Non-curtain wall,,0,0.00,,1,,6.89,3.3,,,,,,,71.42,68.66,13778.99,22707.78,206684.85,77534.38,320706.00,1.00,,,,,,30.00,11.00,23,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(6)b.pdf,122.56,2318.25,763.40,15.00,7.00,105.00,105.00,0.49,0.25,0.25,,,0.01,1993,,20,Non-curtain wall,,0,0.00,,1,,4.45,3.4,,,,,,,127.86,132.06,35333.43,73311.53,146394.23,29078.81,284118.00,0.00,,,,,0.15,37.00,9.60,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(6)c.pdf,102.89,4871.79,1073.74,12.00,7.00,84.00,84.00,0.84,0.04,0.12,,,,1993,,23,Non-curtain wall,,0,0.00,,3,,8.64,9.27,,,,,,,107.47,103.35,81060.77,224339.11,126257.83,69608.69,501266.40,0.00,,,,,0.22,32.00,15.00,,0.00,n/a,,0,0,0,13,0,,
EAes Form (25.2.2015)(6)d.pdf,125.39,11272.10,4446.84,7.00,7.00,49.00,76.00,0.70,0.01,0.11,,0.17,,1993,,29,Non-curtain wall,,0,0.00,,5,,7.7,34.24,,,,,,,131.90,133.14,157185.94,815424.80,333780.48,107004.78,1413396.00,0.00,,,,,0.30,44.00,15.70,25.5,0.00,n/a,,0,0,0,13,0,,
EAes Form (25.2.2015)(6)e.pdf,97.24,2425.53,218.54,9.57,7.00,67.00,168.00,0.65,0.03,0.32,,,,1993,,25,Non-curtain wall,,0,0.00,,1,,4.41,4.36,,,,,,,97.48,98.26,58406.40,113157.88,6593.73,57706.79,235864.80,0.00,,,,,9.85,11.00,6.20,25,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)a.pdf,209.51,2130.00,457.95,7.71,7.00,54.00,76.00,0.55,0.28,0.17,,,,1992,,6,Non-curtain wall,,0,0.00,,1,,4.12,1.88,,,,,,,210.49,177.90,117307.01,59251.05,235872.00,33825.95,446256.01,0.00,,,,,,7.50,0.00,23,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)b.pdf,134.73,2982.14,467.60,15.00,7.00,105.00,105.00,0.71,0.19,0.10,,,,1994,,9,Non-curtain wall,,0,0.00,,2,,6.69,3.13,,,,,,,143.46,151.80,139311.90,72978.80,121080.96,68424.34,401796.00,0.00,,,,,0.24,22.00,1.50,,0.00,n/a,,0,0,0,13,1,,
EAes Form (25.2.2015)(7)c.pdf,102.76,5979.89,1062.03,12.00,7.00,84.00,84.00,0.88,,0.12,,,,1994,,20,Non-curtain wall,,0,0.00,,3,,6.87,7.29,,,,,,,104.15,128.09,67597.20,221227.20,270388.80,55306.80,614520.00,0.03,,,,,229.71,66.00,7.48,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)d.pdf,147.55,8749.50,1819.90,7.29,7.00,51.00,76.00,0.62,0.12,0.26,,,,1994,,27,Curtain wall,,0,0.00,,26,,7.21,13.13,,,,,,,153.78,156.40,552929.19,318244.79,342342.00,81346.39,1294862.37,0.00,,,,,,75.00,14.80,25.5,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)e.pdf,105.50,2431.60,871.00,7.86,7.00,55.00,76.00,0.75,,0.22,0.03,,,1994,,19,Non-curtain wall,,0,0.00,,1,,11.15,5.42,,,,,,,102.35,107.31,11257.57,120222.79,98550.00,30897.63,260927.99,0.00,,,,,,12.50,12.10,24,0.00,0.0,,0,0,1,13,1,,
EAes Form (25.2.2015)(7)f.pdf,78.84,9441.90,2676.78,6.86,7.00,48.00,76.00,0.54,0.08,0.18,,0.14,0.06,1994,,31,Non-curtain wall,10,0,0.00,,1,,3.7,9.26,,,,,,,79.38,82.25,54121.00,287868.00,361362.00,41057.00,744408.00,0.00,,,,,,36.00,26.40,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)g.pdf,419.28,1630.60,443.52,12.00,7.00,84.00,84.00,1.00,,,,,,1994,,23,Curtain wall,,0,0.00,,1,,123.68,201.7,,,,,,,407.18,419.04,47857.32,164082.24,307654.20,164082.24,683676.00,0.00,,,,,,13.50,0.00,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)h.pdf,89.71,4387.90,1373.41,7.00,7.00,49.00,76.00,0.78,0.03,0.19,,,,1994,,24,Non-curtain wall,,0,0.00,,2,,4.91,6.74,,,,,,,97.35,96.75,33302.00,180973.00,81993.60,97355.40,393624.00,0.00,,,,,0.52,26.00,15.50,25.5,0.00,n/a,,0,0,0,13,1,No,
EAes Form (25.2.2015)(7)i.pdf,92.17,3794.72,1404.05,10.29,7.00,72.00,76.00,0.81,0.04,0.15,,,,1994,,21,Curtain wall,,0,0.00,,2,,3.38,4.79,,,,,,,97.84,96.92,57168.00,98289.00,115315.00,79004.00,349776.00,0.00,,,,,0.80,22.00,17.60,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)j.pdf,107.26,1451.75,348.42,10.00,7.00,70.00,84.00,0.78,,0.16,0.06,,,1994,,16,Non-curtain wall,,0,0.00,,1,,1.42,2.06,,,,,,,107.85,107.11,40248.66,95642.08,7187.40,12632.69,155710.83,1.00,,,,,2.89,11.00,2.20,,0.00,n/a,,0,0,0,13,0,,
EAes Form (25.2.2015)(7)k.pdf,152.19,14084.63,5890.19,20.00,7.00,140.00,140.00,0.65,0.03,0.13,,0.19,0.00,1994,,31,Curtain wall,,0,0.00,,54,,5.16,30.41,,,,,,,157.09,159.63,535469.85,764984.08,556270.30,286869.50,2143593.73,0.00,,,,,0.23,106.00,15.00,,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)l.pdf,133.40,3060.00,0.00,7.14,7.00,50.00,98.00,0.98,,0.02,,,,1993,,22,Curtain wall,,0,0.00,,2,,8.69,6.99,,,,,,,128.66,126.66,155040.00,165834.00,63678.00,23652.00,408204.00,0.00,,,,,0.66,11.00,6.00,23,0.00,0.0,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)m.pdf,121.32,2175.00,677.51,15.00,7.00,105.00,105.00,0.73,0.04,0.23,,,,1994,,23,Non-curtain wall,7,0,0.00,,1,,6.83,4.63,,,,,,,119.49,,70049.40,133866.00,49809.00,10152.00,263876.40,0.00,,,,,0.18,11.00,10.60,24,0.00,0.0,,0,0,1,13,1,No,
EAes Form (25.2.2015)(7)n.pdf,124.21,3639.39,953.52,15.43,7.00,108.00,108.00,0.81,0.05,0.15,,,,1994,,27,Non-curtain wall,7,0,0.00,,1,,10.12,9.65,,,,,,,125.30,124.94,30050.09,222685.06,124416.00,74897.25,452048.40,0.00,,,,,0.14,30.00,22.00,25.5,0.00,n/a,,0,0,1,13,0,,
EAes Form (25.2.2015)(7)o.pdf,160.94,2673.45,975.01,8.57,7.00,60.00,76.00,0.91,,0.04,0.05,,,1994,,28,Non-curtain wall,,0,0.00,,8,,7.24,7.06,,,,,,,152.22,158.00,94278.83,154648.78,111678.60,69654.99,430261.20,0.00,,,,0.03,0.13,44.00,18.20,23,0.00,0.0,,0,0,1,13,0,,
EAes Form (6.3.2015)(1)a.pdf,97.96,1510.44,347.85,10.29,7.00,72.00,76.00,0.53,0.27,0.20,0.00,0.00,0.00,1991,0,19,Non-curtain wall,0,0,0.00,0.00,1,0,5.49,1.91,0,0,0,0,0,0,102.37,104.92,22856.00,43551.22,36199.80,45352.99,147960.01,0.00,0,0,0,0,0.21,13,12,,0,,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)b.pdf,107.71,3061.34,933.71,16.00,7.00,112.00,112.00,0.62,0.19,0.20,0.00,0.00,0.00,1995,0,24,Non-curtain wall,6,0,0.00,0.00,1,0,3.95,3.69,0,0,0,0,0,0,108.15,104.03,19506.31,95465.26,157248.00,57504.43,329724.00,0.00,0,0,0,0,0.17,30,26,25.5,0,,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)c.pdf,273.61,2391.60,731.11,16.00,7.00,112.00,112.00,0.73,0.00,0.28,0.00,0.00,0.00,1995,0,19,Non-curtain wall,0,0,0.00,0.00,2,0,5.26,12.58,0,0,0,0,0,0,270.20,270.14,78524.64,274836.24,281379.96,19631.16,654372.00,0.31,0,0,0,0,0,15,0,23,0,,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)d.pdf,90.87,6235.00,0.00,16.00,7.00,112.00,112.00,0.90,0.00,0.01,0.00,0.04,0.00,1995,0,27,Non-curtain wall,0,0,0.00,0.00,3,0,5.49,3.03,0,0,0,0,0,0,86.20,80.39,225178.43,190376.13,132161.95,18880.28,566596.79,0.00,0,0,0,0,0,1.75,3,25,0,,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)e.pdf,294.44,1824.96,814.11,12.00,7.00,84.00,84.00,0.68,0.06,0.26,0.00,0.00,0.00,1995,0,23,Non-curtain wall,4,0,0.00,0.00,5,0,15.23,12.4,0,0,0,0,0,0,293.48,316.93,79132.54,301553.63,107827.20,48833.43,537346.80,0.00,0,0,0,0,0.24,26,14,22.5,0,0,0,0,0,0,14,0,,
EAes Form (6.3.2015)(1)f.pdf,109.32,3465.00,0.00,7.86,7.00,55.00,98.00,0.84,0.12,0.04,0.00,0.00,0.00,1995,0,21,Non-curtain wall,61,0,0.00,0.00,2,0,6.64,6.81,0,0,0,0,0,0,116.89,115.78,170462.00,108860.00,64397.00,35084.00,378803.00,0.00,0,0,0,0,0.59,13,8.9,23,0,0,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)g.pdf,226.00,4535.00,1723.30,12.00,7.00,84.00,126.00,0.59,0.03,0.38,0.00,0.00,0.00,1995,0,29,Curtain Wall,30,0,0.00,0.00,2,0,3.4,5.93,0,0,0,0,0,0,244.00,246.00,70835.00,130374.00,155446.00,37449.00,394104.00,0.00,0,0,0,0,0,15,19,,0,n/a,0,0,0,1,14,0,,
EAes Form (6.3.2015)(1)h.pdf,145.89,1985.20,558.24,9.86,7.00,69.00,76.00,0.77,0.02,0.21,0.00,0.00,0.00,1995,0,25,Curtain Wall,0,0,0.00,0.00,24,0,7.71,4.31,0,0,0,0,0,0,156.77,153.63,94531.60,83906.69,73513.44,37672.27,289624.00,0.00,0,0,0,0,0.18,22,19,,0,n/a,0,0,0,0,14,0,,
